Date,Nifty Auto,Nifty FMCG,Nifty IT,Nifty Metal,Nifty Pharma,Nifty Bank,Nifty 50
2023-03-15,12282.0,44464.3515625,28716.5,5616.5,11633.9501953125,39051.5,16972.150390625
2023-03-16,12304.900390625,44971.19921875,28517.25,5471.75,11743.2001953125,39132.6015625,16985.599609375
2023-03-17,12245.9501953125,44858.30078125,28854.44921875,5602.60009765625,11676.150390625,39598.1015625,17100.05078125
2023-03-20,12131.7001953125,45213.05078125,28442.94921875,5470.85009765625,11663.2998046875,39361.94921875,16988.400390625
2023-03-21,12141.9501953125,44913.3984375,28164.849609375,5494.5,11633.75,39894.69921875,17107.5
2023-03-22,12201.349609375,45109.5,28217.599609375,5492.35009765625,11754.7001953125,39999.05078125,17151.900390625
2023-03-23,12205.7001953125,45267.44921875,27999.25,5497.85009765625,11780.849609375,39616.8984375,17076.900390625
2023-03-24,12113.400390625,45060.0,27935.650390625,5372.89990234375,11755.349609375,39395.3515625,16945.05078125
2023-03-27,12035.099609375,45188.0,27948.75,5372.85009765625,11882.75,39431.30078125,16985.69921875
2023-03-28,11917.9501953125,45044.25,27702.80078125,5330.2998046875,11873.2001953125,39567.8984375,16951.69921875
2023-03-29,12121.2998046875,45421.6484375,28011.30078125,5460.2001953125,11942.5,39910.1484375,17080.69921875
2023-03-31,12243.7998046875,45904.8984375,28698.599609375,5497.4501953125,12017.0498046875,40608.6484375,17359.75
2023-04-03,12425.849609375,45738.44921875,28633.0,5477.85009765625,12067.9501953125,40813.05078125,17398.05078125
2023-04-05,12357.650390625,46361.25,28977.19921875,5496.2998046875,12181.849609375,40999.1484375,17557.05078125
2023-04-06,12469.349609375,46109.1484375,28764.55078125,5528.10009765625,12274.349609375,41041.0,17599.150390625
2023-04-10,12616.75,45909.6484375,29041.599609375,5570.25,12298.75,40834.6484375,17624.05078125
2023-04-11,12742.0498046875,46269.69921875,28675.75,5668.25,12300.0,41366.5,17722.30078125
2023-04-12,12862.2001953125,46112.6015625,28980.349609375,5695.5498046875,12574.2001953125,41557.94921875,17812.400390625
2023-04-13,12918.650390625,46211.94921875,28342.80078125,5710.0498046875,12478.900390625,42132.55078125,17828.0
2023-04-17,12996.150390625,46688.6015625,27008.19921875,5734.5,12403.599609375,42262.55078125,17706.849609375
2023-04-18,13005.099609375,46536.3515625,27166.94921875,5749.0,12607.349609375,42265.19921875,17660.150390625
2023-04-19,13002.5498046875,46421.44921875,26687.44921875,5779.64990234375,12625.2998046875,42154.0,17618.75
2023-04-20,13032.349609375,46256.05078125,26637.150390625,5756.9501953125,12485.25,42269.5,17624.44921875
2023-04-21,12898.75,46669.69921875,26822.099609375,5677.89990234375,12545.75,42118.0,17624.05078125
2023-04-24,12893.349609375,46943.05078125,27013.650390625,5703.2998046875,12454.349609375,42635.75,17743.400390625
2023-04-25,12904.5498046875,47051.8515625,26985.80078125,5738.25,12456.599609375,42678.5,17769.25
2023-04-26,12972.75,47387.5,27065.0,5713.2001953125,12457.849609375,42829.8984375,17813.599609375
2023-04-27,13071.7998046875,47360.1484375,27355.25,5753.75,12519.349609375,43000.8515625,17915.05078125
2023-04-28,13189.25,47814.1015625,27708.19921875,5799.39990234375,12613.9501953125,43233.8984375,18065.0
2023-05-02,13283.150390625,47750.19921875,28025.0,5882.0,12590.2998046875,43352.1015625,18147.650390625
2023-05-03,13278.599609375,48120.6484375,27743.75,5824.25,12586.7998046875,43312.69921875,18089.849609375
2023-05-04,13292.5498046875,48057.3515625,27883.19921875,5895.0498046875,12654.650390625,43685.44921875,18255.80078125
2023-05-05,13345.7998046875,48186.1484375,27719.94921875,5807.0498046875,12608.349609375,42661.19921875,18069.0
2023-05-08,13584.25,48538.44921875,27920.94921875,5845.64990234375,12663.099609375,43284.0,18264.400390625
2023-05-09,13648.5,48369.1015625,28125.5,5836.85009765625,12716.7001953125,43198.1484375,18265.94921875
2023-05-10,13750.849609375,48643.3515625,28091.75,5822.10009765625,12716.900390625,43331.05078125,18315.099609375
2023-05-11,13803.75,48865.0,28102.0,5797.2998046875,12557.0498046875,43475.30078125,18297.0
2023-05-12,13910.5,48950.75,28028.400390625,5690.89990234375,12486.7001953125,43793.55078125,18314.80078125
2023-05-15,14007.849609375,49506.55078125,28165.400390625,5701.75,12487.400390625,44072.1015625,18398.849609375
2023-05-16,13877.7001953125,49406.1015625,28216.0,5683.4501953125,12454.5,43903.69921875,18286.5
2023-05-17,13889.900390625,49434.0,27942.94921875,5632.85009765625,12398.5498046875,43698.69921875,18181.75
2023-05-18,13767.7001953125,48889.30078125,27892.55078125,5601.64990234375,12241.349609375,43752.30078125,18129.94921875
2023-05-19,13863.5498046875,48874.25,28303.650390625,5618.0498046875,12124.25,43969.3984375,18203.400390625
2023-05-22,13890.5,49052.25,29007.30078125,5797.5,12244.2001953125,43885.1015625,18314.400390625
2023-05-23,13982.599609375,49118.80078125,28873.69921875,5947.7001953125,12314.2001953125,43954.44921875,18348.0
2023-05-24,13989.599609375,49355.25,28890.80078125,5855.14990234375,12440.4501953125,43677.8515625,18285.400390625
2023-05-25,14029.5,49657.0,28928.75,5872.5498046875,12455.5,43681.3984375,18321.150390625
2023-05-26,14130.4501953125,50388.0,29355.900390625,5935.39990234375,12601.5498046875,44018.0,18499.349609375
2023-05-29,14219.599609375,50626.3984375,29240.19921875,5991.2001953125,12624.2001953125,44311.8984375,18598.650390625
2023-05-30,14177.849609375,50927.19921875,29297.650390625,5936.5498046875,12604.7001953125,44436.3515625,18633.849609375
2023-05-31,14199.0,51042.75,29319.75,5890.0498046875,12678.400390625,44128.1484375,18534.400390625
2023-06-01,14257.0,50998.94921875,29446.25,5884.2001953125,12812.7998046875,43790.19921875,18487.75
2023-06-02,14388.599609375,51288.6484375,29328.150390625,5956.0,12900.599609375,43937.8515625,18534.099609375
2023-06-05,14570.25,51058.3984375,29238.75,5975.89990234375,12934.5,44101.6484375,18593.849609375
2023-06-06,14729.5,51038.3984375,28689.05078125,5967.4501953125,13012.900390625,44164.55078125,18599.0
2023-06-07,14819.4501953125,51609.3984375,28913.69921875,6057.75,13045.650390625,44275.30078125,18726.400390625
2023-06-08,14692.0,51143.5,28591.099609375,6067.7001953125,12911.349609375,43995.25,18634.55078125
2023-06-09,14626.0,50674.8515625,28355.349609375,6039.35009765625,12861.0498046875,43989.0,18563.400390625
2023-06-12,14673.849609375,50762.55078125,28784.0,6076.2998046875,12856.0498046875,43944.19921875,18601.5
2023-06-13,14658.2998046875,51462.69921875,28899.30078125,6127.64990234375,12993.75,44079.8515625,18716.150390625
2023-06-14,14682.7001953125,51767.8984375,28855.05078125,6214.75,12976.7998046875,43988.0,18755.900390625
2023-06-15,14707.849609375,52046.44921875,28699.0,6203.0498046875,13160.599609375,43443.6015625,18688.099609375
2023-06-16,14768.4501953125,52440.19921875,28588.80078125,6231.5,13241.9501953125,43938.1484375,18826.0
2023-06-19,14676.7001953125,52123.8515625,28708.30078125,6203.5,13264.650390625,43633.75,18755.44921875
2023-06-20,14785.650390625,52164.69921875,28930.80078125,6246.64990234375,13238.849609375,43766.5,18816.69921875
2023-06-21,14777.7001953125,51934.25,29025.69921875,6187.75,13247.7001953125,43859.19921875,18856.849609375
2023-06-22,14702.099609375,51557.80078125,28811.150390625,6190.9501953125,13166.849609375,43724.8515625,18771.25
2023-06-23,14550.2001953125,51283.75,28554.30078125,6037.2001953125,13186.2998046875,43622.8984375,18665.5
2023-06-26,14717.849609375,51635.0,28590.099609375,6083.10009765625,13388.599609375,43641.05078125,18691.19921875
2023-06-27,14729.900390625,51598.6015625,28800.150390625,6127.64990234375,13426.900390625,44121.5,18817.400390625
2023-06-28,14840.5498046875,51893.3984375,28843.0,6211.0498046875,13622.75,44327.80078125,18972.099609375
2023-06-30,15147.650390625,52194.75,29563.0,6209.10009765625,13767.5,44747.3515625,19189.05078125
2023-07-03,15106.849609375,52741.5,29424.80078125,6275.4501953125,13614.0,45158.1015625,19322.55078125
2023-07-04,15035.0498046875,52814.80078125,29729.849609375,6275.2001953125,13675.4501953125,45301.44921875,19389.0
2023-07-05,15281.900390625,53776.19921875,29841.849609375,6292.2998046875,13772.0,45151.80078125,19398.5
2023-07-06,15453.7001953125,53765.6484375,29805.19921875,6325.35009765625,13871.599609375,45339.8984375,19497.30078125
2023-07-07,15498.849609375,52942.44921875,29560.44921875,6279.25,13769.0,44925.0,19331.80078125
2023-07-10,15403.2001953125,52536.1484375,29194.75,6385.10009765625,13751.7998046875,44860.8515625,19355.900390625
2023-07-11,15617.4501953125,53184.3984375,29324.80078125,6369.10009765625,13895.400390625,44745.05078125,19439.400390625
2023-07-12,15614.900390625,53279.5,29118.05078125,6363.25,13936.7001953125,44639.44921875,19384.30078125
2023-07-13,15519.7001953125,53029.94921875,29628.19921875,6379.7001953125,13876.5498046875,44665.05078125,19413.75
2023-07-14,15576.099609375,53453.69921875,30945.5,6469.4501953125,13945.650390625,44819.30078125,19564.5
2023-07-17,15526.7998046875,53471.6015625,31041.599609375,6500.5498046875,14053.7001953125,45449.75,19711.44921875
2023-07-18,15513.7998046875,53340.6484375,31371.150390625,6446.75,14017.150390625,45410.8515625,19749.25
2023-07-19,15513.150390625,53517.30078125,31353.55078125,6474.5498046875,14092.599609375,45669.30078125,19833.150390625
2023-07-20,15577.0,54239.69921875,31145.94921875,6485.25,14299.0498046875,46186.8984375,19979.150390625
2023-07-21,15590.349609375,53697.44921875,29871.05078125,6442.2998046875,14274.0,46075.19921875,19745.0
2023-07-24,15617.5498046875,52771.69921875,29843.44921875,6395.5498046875,14332.0498046875,45923.05078125,19672.349609375
2023-07-25,15765.599609375,52315.94921875,29761.150390625,6583.64990234375,14383.25,45845.0,19680.599609375
2023-07-26,15763.25,52865.30078125,29800.400390625,6604.9501953125,14478.349609375,46062.3515625,19778.30078125
2023-07-27,15572.0,52499.8984375,29745.0,6581.5498046875,14919.9501953125,45679.30078125,19659.900390625
2023-07-28,15537.900390625,52964.05078125,29490.25,6640.7998046875,14962.5498046875,45468.1015625,19646.05078125
2023-07-31,15708.0498046875,52636.8515625,29928.44921875,6758.2001953125,14992.150390625,45651.1015625,19753.80078125
2023-08-01,15688.7001953125,52501.1484375,30288.650390625,6770.14990234375,15001.2998046875,45592.5,19733.55078125
2023-08-02,15428.900390625,52368.69921875,30043.599609375,6633.4501953125,14943.400390625,44995.69921875,19526.55078125
2023-08-03,15379.7998046875,52062.3515625,29971.150390625,6602.2001953125,15099.2001953125,44513.44921875,19381.650390625
2023-08-04,15328.400390625,52050.6484375,30436.099609375,6622.89990234375,15241.0,44879.5,19517.0
2023-08-07,15390.900390625,52072.5,30779.25,6622.14990234375,15479.25,44837.5,19597.30078125
2023-08-08,15343.650390625,51924.3984375,30824.94921875,6544.7998046875,15578.5,44964.44921875,19570.849609375
2023-08-09,15486.2001953125,52206.19921875,30940.05078125,6677.85009765625,15696.849609375,44880.69921875,19632.55078125
2023-08-10,15444.7998046875,51728.6484375,30867.0,6723.2998046875,15580.7001953125,44541.80078125,19543.099609375
2023-08-11,15378.099609375,51351.69921875,30819.150390625,6688.85009765625,15355.5,44199.1015625,19428.30078125
2023-08-14,15327.4501953125,51604.3984375,31028.900390625,6545.9501953125,15305.400390625,44090.94921875,19434.55078125
2023-08-16,15425.0,51815.3984375,31212.099609375,6484.10009765625,15398.7998046875,43946.3984375,19465.0
2023-08-17,15399.25,51353.75,31060.19921875,6480.5,15358.4501953125,43891.3515625,19365.25
2023-08-18,15391.75,51464.75,30604.05078125,6493.7001953125,15271.5,43851.05078125,19310.150390625
2023-08-21,15427.599609375,51799.0,30937.599609375,6578.39990234375,15333.349609375,44002.0,19393.599609375
2023-08-22,15507.900390625,52141.6484375,30902.400390625,6634.39990234375,15302.599609375,43993.25,19396.44921875
2023-08-23,15498.099609375,51888.30078125,30924.099609375,6625.5498046875,15282.5,44479.05078125,19444.0
2023-08-24,15459.2998046875,52036.75,31112.150390625,6602.85009765625,15193.150390625,44496.19921875,19386.69921875
2023-08-25,15363.599609375,51506.80078125,30914.55078125,6519.35009765625,15025.2001953125,44231.44921875,19265.80078125
2023-08-28,15475.25,51390.80078125,30773.599609375,6533.2998046875,15161.7998046875,44494.6484375,19306.05078125
2023-08-29,15578.900390625,51223.05078125,30866.05078125,6616.7001953125,15121.099609375,44495.25,19342.650390625
2023-08-30,15678.099609375,51513.55078125,31103.900390625,6677.7998046875,15125.5,44232.6015625,19347.44921875
2023-08-31,15670.25,51092.6484375,31164.900390625,6659.35009765625,15095.900390625,43989.1484375,19253.80078125
2023-09-01,15928.2998046875,51240.5,31514.349609375,6851.0,15011.7998046875,44436.1015625,19435.30078125
2023-09-04,15943.599609375,51171.75,32163.94921875,7007.0498046875,15052.599609375,44578.30078125,19528.80078125
2023-09-05,15942.75,51548.44921875,32365.30078125,7039.14990234375,15218.25,44532.1484375,19574.900390625
2023-09-06,15921.25,52064.8515625,32312.30078125,6983.7001953125,15355.2998046875,44409.1015625,19611.05078125
2023-09-07,15995.849609375,51853.1015625,32448.349609375,6981.14990234375,15306.150390625,44878.3515625,19727.05078125
2023-09-08,16102.900390625,51778.30078125,32415.650390625,6977.89990234375,15250.5498046875,45156.3984375,19819.94921875
2023-09-11,16374.9501953125,52239.05078125,32642.80078125,7104.39990234375,15309.9501953125,45570.69921875,19996.349609375
2023-09-12,16070.0498046875,52065.8984375,32977.8984375,6914.5498046875,15328.650390625,45511.3515625,19993.19921875
2023-09-13,15995.9501953125,52223.6484375,32886.69921875,6943.64990234375,15448.9501953125,45909.44921875,20070.0
2023-09-14,16169.650390625,52143.19921875,33045.3984375,7046.89990234375,15489.2998046875,46000.8515625,20103.099609375
2023-09-15,16425.80078125,51895.1484375,33355.05078125,7035.7998046875,15583.5498046875,46231.5,20192.349609375
2023-09-18,16563.900390625,52198.6015625,33129.5,6957.7998046875,15503.4501953125,45979.8515625,20133.30078125
2023-09-20,16479.69921875,51924.1484375,32949.19921875,6844.0498046875,15460.2001953125,45384.6015625,19901.400390625
2023-09-21,16200.400390625,51672.6484375,32919.94921875,6806.60009765625,15306.7001953125,44623.8515625,19742.349609375
2023-09-22,16234.349609375,51608.5,32906.30078125,6761.7998046875,15069.099609375,44612.05078125,19674.25
2023-09-25,16221.5498046875,51642.44921875,32648.599609375,6754.25,15017.400390625,44766.1015625,19674.55078125
2023-09-26,16278.25,51912.8515625,32471.0,6775.2998046875,14981.650390625,44624.19921875,19664.69921875
2023-09-27,16283.400390625,52329.5,32594.650390625,6777.2998046875,15159.7998046875,44588.30078125,19716.44921875
2023-09-28,16092.2001953125,51329.1015625,31879.599609375,6712.0,15023.150390625,44300.94921875,19523.55078125
2023-09-29,16184.400390625,51602.6484375,31784.400390625,6839.2998046875,15422.75,44584.55078125,19638.30078125
2023-10-03,15990.599609375,51320.8515625,31717.25,6798.0,15281.2998046875,44399.05078125,19528.75
2023-10-04,15782.599609375,51435.75,31811.5,6725.9501953125,15067.150390625,43964.05078125,19436.099609375
2023-10-05,15916.099609375,51384.55078125,32125.400390625,6709.10009765625,15021.400390625,44213.3515625,19545.75
2023-10-06,15990.650390625,51577.8984375,32341.69921875,6744.39990234375,15128.4501953125,44360.6015625,19653.5
2023-10-09,15832.849609375,51502.8515625,32308.55078125,6647.14990234375,15103.849609375,43886.5,19512.349609375
2023-10-10,16028.7001953125,51803.94921875,32569.44921875,6783.14990234375,15106.7001953125,44360.1484375,19689.849609375
